source_site,category_url,article_url,article_title,article_published_at,article_views,comment_index,comment,author,comment_date,likes,dislikes,scraped_at
mediapool.bg,https://www.mediapool.bg/izbori-2026-cat130.html,https://www.mediapool.bg/dps-predlaga-da-padne-ogranichenieto-za-sektsiite-v-chuzhbina-news382941.html,ДПС предлага да падне ограничението за секциите в чужбина,2026-04-30 16:21:22,,8,"Това предложение означава още повече пари за изборите. Ние, обикновените избиратели предлагаме, да се увеличи срока за депутатите в НС, за президента и за правителството, за да се намалят броя избори, в които участваме. Вместо това предлагаме, служебните правителства да бъдат притеснени да харчат само 1/4 от бюджета на държавата, защото по закон управляват само 3 месеца. Това не е икономия, а икономика.",Е анита хегерланд,3.05.2026 (нд) 13:51:46,0,0,2026-06-11 23:32:40
mediapool.bg,https://www.mediapool.bg/izbori-2026-cat130.html,https://www.mediapool.bg/dps-predlaga-da-padne-ogranichenieto-za-sektsiite-v-chuzhbina-news382941.html,ДПС предлага да падне ограничението за секциите в чужбина,2026-04-30 16:21:22,,7,Свинята желае и финансиране оттам. Казвам само. ^^,Любо от Далеч,30.04.2026 (чт) 20:57:04,3,1,2026-06-11 23:32:40
mediapool.bg,https://www.mediapool.bg/izbori-2026-cat130.html,https://www.mediapool.bg/dps-predlaga-da-padne-ogranichenieto-za-sektsiite-v-chuzhbina-news382941.html,ДПС предлага да падне ограничението за секциите в чужбина,2026-04-30 16:21:22,,6,"Това са турци без грам българско, какво не ти е ясно ? Тия които са изселниците в Турция веят турски знамена, за тях Турция е тяхната родина ,и много от тях дори имат териториални претенции към България. Смениха им имената защото Турция твърдеше ,че в България живеят два милиона турци ,и се готвеше да ни нападне както направи с Гърците. Ние тука си извъртаме историята и пишем глупости ,че били прокудени ,а те правят филми ,че били сключили договор да се изселят ,предпочитам да вярвам на турската историография ,а не на нашите еничарски бастуни които поради някакъв криворазбран антикомунизъм фалшифицират миналото ни.",кр,30.04.2026 (чт) 20:38:03,2,4,2026-06-11 23:32:40
mediapool.bg,https://www.mediapool.bg/izbori-2026-cat130.html,https://www.mediapool.bg/dps-predlaga-da-padne-ogranichenieto-za-sektsiite-v-chuzhbina-news382941.html,ДПС предлага да падне ограничението за секциите в чужбина,2026-04-30 16:21:22,,5,"Шопaрът пеевски както обикновено лицемерничи. Ограничението беше въведено по две причини- да не би в Турция да гласуват за Доган и заради крайно ниската популярност на гербаджиите в чужбина. Естествено на думи голямото Д е бил против за пред електората, но на практика зависимите от него прокараха това безобразие.",sloth,30.04.2026 (чт) 20:26:37,3,2,2026-06-11 23:32:40
mediapool.bg,https://www.mediapool.bg/izbori-2026-cat130.html,https://www.mediapool.bg/dps-predlaga-da-padne-ogranichenieto-za-sektsiite-v-chuzhbina-news382941.html,ДПС предлага да падне ограничението за секциите в чужбина,2026-04-30 16:21:22,,4,"... освен да въведеш графа ""Национално самосъзнание"" в личните документи...",sloth,30.04.2026 (чт) 20:22:30,2,1,2026-06-11 23:32:40
mediapool.bg,https://www.mediapool.bg/izbori-2026-cat130.html,https://www.mediapool.bg/dps-predlaga-da-padne-ogranichenieto-za-sektsiite-v-chuzhbina-news382941.html,ДПС предлага да падне ограничението за секциите в чужбина,2026-04-30 16:21:22,,3,"Нищо няма да кяри тоя. дпс е със затихващи функции, ръководена все от ченгета. Каква специална мотивация може да има един мюсюлманин да храни ченгета, дето поддържаха местни паши?",dabedabe,30.04.2026 (чт) 19:09:46,2,3,2026-06-11 23:32:40
mediapool.bg,https://www.mediapool.bg/izbori-2026-cat130.html,https://www.mediapool.bg/dps-predlaga-da-padne-ogranichenieto-za-sektsiite-v-chuzhbina-news382941.html,ДПС предлага да падне ограничението за секциите в чужбина,2026-04-30 16:21:22,,2,"Това лицемерие на пеевски и борисов не е даже и за коментар. Да видим дали ПБ ще отвори кодекса преди изборите, за да се въведе 100% машинното гласуване, за да се спре с тези хартиени манипулации на свинете и техните слуги!",Libe,30.04.2026 (чт) 17:36:39,7,1,2026-06-11 23:32:40
mediapool.bg,https://www.mediapool.bg/izbori-2026-cat130.html,https://www.mediapool.bg/dps-predlaga-da-padne-ogranichenieto-za-sektsiite-v-chuzhbina-news382941.html,ДПС предлага да падне ограничението за секциите в чужбина,2026-04-30 16:21:22,,1,"Естествено ,че ще предлага ,фесовете вече залагат на него :/ Ако не бяха ограничени секциите щеше да получи повече гласове :/ На български избори трябва да имат право на глас само хора с българско национално самосъзнание, на изселниците в Турция не им е родина България и не го крият ,те са нещо като пета колона на Турция :/",кр,30.04.2026 (чт) 17:27:57,3,5,2026-06-11 23:32:40
mediapool.bg,https://www.mediapool.bg/izbori-2026-cat130.html,https://www.mediapool.bg/mihaela-dotsova-ot-progresivna-bulgaria-stana-predsedatel-na-ns-s-podkrepata-na-gerb-i-dps-news382914.html,"Михаела Доцова от ""Прогресивна България"" стана председател на НС с подкрепата на ГЕРБ и ДПС",2026-04-30 11:31:06,,30,""" Полека изчезна, зад облака бял...."" / от шлагер на Йосиф Цанков/. Че е, ""брилянтен"", както сме го запомнили, няма две думи. Затова, въпросът ви е, и общонационален ! Боже, Пази България !",Александър Борисов,4.05.2026 (пн) 3:56:51,0,0,2026-06-11 23:32:51
mediapool.bg,https://www.mediapool.bg/izbori-2026-cat130.html,https://www.mediapool.bg/mihaela-dotsova-ot-progresivna-bulgaria-stana-predsedatel-na-ns-s-podkrepata-na-gerb-i-dps-news382914.html,"Михаела Доцова от ""Прогресивна България"" стана председател на НС с подкрепата на ГЕРБ и ДПС",2026-04-30 11:31:06,,29,"Спокоен съм, че е ""бивш кадър на БСП"". Иначе, щеше да бъде невероятно!",Александър Борисов,4.05.2026 (пн) 3:49:01,0,0,2026-06-11 23:32:51
mediapool.bg,https://www.mediapool.bg/izbori-2026-cat130.html,https://www.mediapool.bg/mihaela-dotsova-ot-progresivna-bulgaria-stana-predsedatel-na-ns-s-podkrepata-na-gerb-i-dps-news382914.html,"Михаела Доцова от ""Прогресивна България"" стана председател на НС с подкрепата на ГЕРБ и ДПС",2026-04-30 11:31:06,,28,"Задава се нов политически сезон с висока влажност – от сълзите на тези, които до вчера се упражняваха в прякори, а днес трябва да свикват с дългото присъствие на ""Зеления чорап"". Ще трябва да проявите малко християнско смирение. Все пак търпението е добродетел, особено когато нямаш друг избор.",Ravel,3.05.2026 (нд) 8:34:33,2,0,2026-06-11 23:32:51
mediapool.bg,https://www.mediapool.bg/izbori-2026-cat130.html,https://www.mediapool.bg/mihaela-dotsova-ot-progresivna-bulgaria-stana-predsedatel-na-ns-s-podkrepata-na-gerb-i-dps-news382914.html,"Михаела Доцова от ""Прогресивна България"" стана председател на НС с подкрепата на ГЕРБ и ДПС",2026-04-30 11:31:06,,27,"Да, виждам набитите канчета на разтурената секта на шарлатаните и ДеБилите! ;)",Мазен Кумунис,1.05.2026 (пт) 5:11:34,0,5,2026-06-11 23:32:51
mediapool.bg,https://www.mediapool.bg/izbori-2026-cat130.html,https://www.mediapool.bg/mihaela-dotsova-ot-progresivna-bulgaria-stana-predsedatel-na-ns-s-podkrepata-na-gerb-i-dps-news382914.html,"Михаела Доцова от ""Прогресивна България"" стана председател на НС с подкрепата на ГЕРБ и ДПС",2026-04-30 11:31:06,,26,"Загледах и не знам защо се сетих за Ива Митева. Дано на подсъзнателно ниво, тази асоциация не е била адекватна. Така ли ми се стори или наистина Демерджиев седеше до субект ""10"" и водеха непринуден, казуален разговор. Друго, което прави впечатление, е че на първи ред-център седят много генерали...",Rolo Tomassi,30.04.2026 (чт) 23:27:02,4,0,2026-06-11 23:32:51
mediapool.bg,https://www.mediapool.bg/izbori-2026-cat130.html,https://www.mediapool.bg/mihaela-dotsova-ot-progresivna-bulgaria-stana-predsedatel-na-ns-s-podkrepata-na-gerb-i-dps-news382914.html,"Михаела Доцова от ""Прогресивна България"" стана председател на НС с подкрепата на ГЕРБ и ДПС",2026-04-30 11:31:06,,25,"Наистина, какво стана с Гълъб Донев? Говореше се, че той ще бъде председател на НС. А сега за какъв го спрятат?",Един препатил,30.04.2026 (чт) 20:16:09,5,0,2026-06-11 23:32:51
mediapool.bg,https://www.mediapool.bg/izbori-2026-cat130.html,https://www.mediapool.bg/mihaela-dotsova-ot-progresivna-bulgaria-stana-predsedatel-na-ns-s-podkrepata-na-gerb-i-dps-news382914.html,"Михаела Доцова от ""Прогресивна България"" стана председател на НС с подкрепата на ГЕРБ и ДПС",2026-04-30 11:31:06,,24,Ха-ха!Много бързо отеца ти от Славяновската деревня се прегърна с братя си Бойко и Делян..,Кая,30.04.2026 (чт) 17:17:19,10,2,2026-06-11 23:32:51
mediapool.bg,https://www.mediapool.bg/izbori-2026-cat130.html,https://www.mediapool.bg/mihaela-dotsova-ot-progresivna-bulgaria-stana-predsedatel-na-ns-s-podkrepata-na-gerb-i-dps-news382914.html,"Михаела Доцова от ""Прогресивна България"" стана председател на НС с подкрепата на ГЕРБ и ДПС",2026-04-30 11:31:06,,23,"Зеления чорап нанесе непреодолими щети на президентската институция в България с това, че се отказа от основната ѝ роля и я използва за това да гради политическа кариера, която е в ущърб на националните интереси. Доста дълго разиграваха театри с Борисов и Певски, какви големи врагове са, но дойде часа на истината. Радев има мнозинство в парламента и Ганьо може само да ""духа супата"".",Кая,30.04.2026 (чт) 17:14:26,11,1,2026-06-11 23:32:51
mediapool.bg,https://www.mediapool.bg/izbori-2026-cat130.html,https://www.mediapool.bg/mihaela-dotsova-ot-progresivna-bulgaria-stana-predsedatel-na-ns-s-podkrepata-na-gerb-i-dps-news382914.html,"Михаела Доцова от ""Прогресивна България"" стана председател на НС с подкрепата на ГЕРБ и ДПС",2026-04-30 11:31:06,,22,"Е че Ивайло Мирчев какъв е?! Христо Бойкикев?! Ами гуруто Прокопиев?! Ами апологетите Дайнов , Инджев Дремджиев, Илиян Василев?! Все отрочета на комунистическата партия или доносници на ДС.",Sion,30.04.2026 (чт) 16:40:04,2,8,2026-06-11 23:32:51
mediapool.bg,https://www.mediapool.bg/izbori-2026-cat130.html,https://www.mediapool.bg/mihaela-dotsova-ot-progresivna-bulgaria-stana-predsedatel-na-ns-s-podkrepata-na-gerb-i-dps-news382914.html,"Михаела Доцова от ""Прогресивна България"" стана председател на НС с подкрепата на ГЕРБ и ДПС",2026-04-30 11:31:06,,21,"Българското общество е унищожено, в това общество няма авторитети. Новият председател на НС е млад и високо образован човек, ако също е и способен да изпълнява съвестно функциите на шеф на НС, значи си е на мястото.",F16,30.04.2026 (чт) 15:44:14,1,11,2026-06-11 23:32:51
mediapool.bg,https://www.mediapool.bg/izbori-2026-cat130.html,https://www.mediapool.bg/seriozna-politicheska-greshka-pp-i-db-se-raztsepiha-v-dve-grupi-v-noviya-parlament-obnovena-news382894.html,"""Сериозна политическа грешка"". ПП и ДБ се разцепиха в две групи в новия парламент (обновена)",2026-04-29 19:38:02,,137,Трогателни примитиви.,Ravel,3.05.2026 (нд) 8:53:44,0,0,2026-06-11 23:33:02
mediapool.bg,https://www.mediapool.bg/izbori-2026-cat130.html,https://www.mediapool.bg/seriozna-politicheska-greshka-pp-i-db-se-raztsepiha-v-dve-grupi-v-noviya-parlament-obnovena-news382894.html,"""Сериозна политическа грешка"". ПП и ДБ се разцепиха в две групи в новия парламент (обновена)",2026-04-29 19:38:02,,136,"Най уродливата и престъпна коалиция в новата история на България се стана от едноглав змей на двуглав. Тяхното единение е само на основата руската омраза. Там най-активен беше MaнаF Пейков, който между другото пееше страхотни руски песни, но него вече го няма и сега ПП и ДБ не могат да се разберат кой ще бъде родител 1 и кой ще бъде родител 2...",ivaylo123123,1.05.2026 (пт) 12:56:11,3,0,2026-06-11 23:33:02
mediapool.bg,https://www.mediapool.bg/izbori-2026-cat130.html,https://www.mediapool.bg/seriozna-politicheska-greshka-pp-i-db-se-raztsepiha-v-dve-grupi-v-noviya-parlament-obnovena-news382894.html,"""Сериозна политическа грешка"". ПП и ДБ се разцепиха в две групи в новия парламент (обновена)",2026-04-29 19:38:02,,135,За твое съжаление /защото не го разбираш/ ти си нещастник.,Prascho,1.05.2026 (пт) 1:07:48,0,2,2026-06-11 23:33:02
mediapool.bg,https://www.mediapool.bg/izbori-2026-cat130.html,https://www.mediapool.bg/seriozna-politicheska-greshka-pp-i-db-se-raztsepiha-v-dve-grupi-v-noviya-parlament-obnovena-news382894.html,"""Сериозна политическа грешка"". ПП и ДБ се разцепиха в две групи в новия парламент (обновена)",2026-04-29 19:38:02,,134,"Точно така - пълно изиграване на избирателите на ПП-ДБ - защо Асен василев не взе това решение преди да гласуваме. Или това е същата тактика - траене, нищо да не се знае - за да излъжем хората и сега да се присъединят към Радев. Много лошо, много подло - дано сега истински десните да се обединят. И още един въпрос към василев - затова ли напуснаха К.Петков, Лена Бориславова - защото не искат да се лепнат към ПБ?",Prascho,1.05.2026 (пт) 1:02:31,2,2,2026-06-11 23:33:02
mediapool.bg,https://www.mediapool.bg/izbori-2026-cat130.html,https://www.mediapool.bg/seriozna-politicheska-greshka-pp-i-db-se-raztsepiha-v-dve-grupi-v-noviya-parlament-obnovena-news382894.html,"""Сериозна политическа грешка"". ПП и ДБ се разцепиха в две групи в новия парламент (обновена)",2026-04-29 19:38:02,,133,"Ние видехме, кък бей0сипе0пето са сгромолеса пред наште смаяньи ОКИ... Не сакам да съм кофти прорѝок, ама и ДЯСНОТО по Нашенско /не от вчера!/ е наблъскано ОТ агентурни лимонки?! Виждаме днеска, кък едните /нормални есатлантски граждани/ сочат къмто ген. ""ЖАБА"" као предатель, а другите ненавижьдат Асенько /""меката китка""/... Мисла, и ВИ казвам: Щом са разделиха, НИЕ - не сме! Нека да ги видиме парларементарно, де та са вика. СЕТНЕ - ний ше се провикнеме отново. ПЛОЩАДИТЕ, па и булевардните им притоци, …Прочети целия коментар па и градските и селските мегдани, все йоще не са ни забранени за ПРОТЕСТНИ вълнувания, доколкото имам представа от НПК-то... Ако Рундьо Решетката не ни ги спре за уПУТтреба, нале. Хо-хо. Айде, леката!",Ощавен маркиз,30.04.2026 (чт) 21:45:41,1,2,2026-06-11 23:33:02
mediapool.bg,https://www.mediapool.bg/izbori-2026-cat130.html,https://www.mediapool.bg/seriozna-politicheska-greshka-pp-i-db-se-raztsepiha-v-dve-grupi-v-noviya-parlament-obnovena-news382894.html,"""Сериозна политическа грешка"". ПП и ДБ се разцепиха в две групи в новия парламент (обновена)",2026-04-29 19:38:02,,132,Хасенчо ше ги докара до извън парламента на следващите избори. С неговите ... пепедебейски номера.,Кибик 007,30.04.2026 (чт) 20:46:30,2,3,2026-06-11 23:33:02
mediapool.bg,https://www.mediapool.bg/izbori-2026-cat130.html,https://www.mediapool.bg/seriozna-politicheska-greshka-pp-i-db-se-raztsepiha-v-dve-grupi-v-noviya-parlament-obnovena-news382894.html,"""Сериозна политическа грешка"". ПП и ДБ се разцепиха в две групи в новия парламент (обновена)",2026-04-29 19:38:02,,131,"Защо, сега имаме избор : умни или красиви.",DG,30.04.2026 (чт) 18:00:38,1,5,2026-06-11 23:33:02
mediapool.bg,https://www.mediapool.bg/izbori-2026-cat130.html,https://www.mediapool.bg/seriozna-politicheska-greshka-pp-i-db-se-raztsepiha-v-dve-grupi-v-noviya-parlament-obnovena-news382894.html,"""Сериозна политическа грешка"". ПП и ДБ се разцепиха в две групи в новия парламент (обновена)",2026-04-29 19:38:02,,130,да си го кажем така: при това мнозинство на льотчика . . . малко ще е значението на това дали опозицията формално е в една или в 2 групи. (руско-cвuнckuте мyтpu от гЭрб-дпсЭ-въZр. не ги броя към опозицията - те са си там за още престъпления с/у България - тва не е опозиция. . .),Bлaдo,30.04.2026 (чт) 13:05:20,13,3,2026-06-11 23:33:02
mediapool.bg,https://www.mediapool.bg/izbori-2026-cat130.html,https://www.mediapool.bg/seriozna-politicheska-greshka-pp-i-db-se-raztsepiha-v-dve-grupi-v-noviya-parlament-obnovena-news382894.html,"""Сериозна политическа грешка"". ПП и ДБ се разцепиха в две групи в новия парламент (обновена)",2026-04-29 19:38:02,,129,"Започвам да имам съмнения, че това разделение се дължи на отношението към бъдещото управление на другаря Гадев.",anton nikolov,30.04.2026 (чт) 12:44:15,5,8,2026-06-11 23:33:02
mediapool.bg,https://www.mediapool.bg/izbori-2026-cat130.html,https://www.mediapool.bg/seriozna-politicheska-greshka-pp-i-db-se-raztsepiha-v-dve-grupi-v-noviya-parlament-obnovena-news382894.html,"""Сериозна политическа грешка"". ПП и ДБ се разцепиха в две групи в новия парламент (обновена)",2026-04-29 19:38:02,,128,"Фалстарт , за който вината се носи изцяло от ПП. Хората ,които дадоха гласа си за ПП -ДБ гласуваха за единна формация в парламента, а не за две отделни. Това е чиста подигравка с избирателите и ще има последици.",anton nikolov,30.04.2026 (чт) 12:42:02,4,10,2026-06-11 23:33:02
mediapool.bg,https://www.mediapool.bg/izbori-2026-cat130.html,https://www.mediapool.bg/posledni-chasove-predi-finalnoto-reshenie-shte-se-raztsepi-li-pp-db-news382852.html,Последни часове преди финалното решение: Ще се разцепи ли ПП-ДБ,2026-04-28 18:31:07,,66,"Благодаря на пепейците и дебейците ,че ми четете коментарите . Четете ги и вие ще поумнеете.",Ravel,29.04.2026 (ср) 20:09:12,0,2,2026-06-11 23:33:13
mediapool.bg,https://www.mediapool.bg/izbori-2026-cat130.html,https://www.mediapool.bg/posledni-chasove-predi-finalnoto-reshenie-shte-se-raztsepi-li-pp-db-news382852.html,Последни часове преди финалното решение: Ще се разцепи ли ПП-ДБ,2026-04-28 18:31:07,,65,"Какъвто народът, такива и коментарите му",Prascho,29.04.2026 (ср) 17:12:30,1,0,2026-06-11 23:33:13
mediapool.bg,https://www.mediapool.bg/izbori-2026-cat130.html,https://www.mediapool.bg/posledni-chasove-predi-finalnoto-reshenie-shte-se-raztsepi-li-pp-db-news382852.html,Последни часове преди финалното решение: Ще се разцепи ли ПП-ДБ,2026-04-28 18:31:07,,64,Воя на свинските трошляци и рева на кремълските под-логи е музика за ушите ми.,Кая,29.04.2026 (ср) 14:49:42,6,0,2026-06-11 23:33:13
mediapool.bg,https://www.mediapool.bg/izbori-2026-cat130.html,https://www.mediapool.bg/posledni-chasove-predi-finalnoto-reshenie-shte-se-raztsepi-li-pp-db-news382852.html,Последни часове преди финалното решение: Ще се разцепи ли ПП-ДБ,2026-04-28 18:31:07,,63,"Ама те, преференциите, затова съществуват. Да може избирателят да "" коригира"" според волята си партийната листа. Хубаво е, че се използват преференциите.:)",valentinа паumova,29.04.2026 (ср) 13:43:54,5,0,2026-06-11 23:33:13
mediapool.bg,https://www.mediapool.bg/izbori-2026-cat130.html,https://www.mediapool.bg/posledni-chasove-predi-finalnoto-reshenie-shte-se-raztsepi-li-pp-db-news382852.html,Последни часове преди финалното решение: Ще се разцепи ли ПП-ДБ,2026-04-28 18:31:07,,62,"Това ще е най-голямата глупост, ако го направят. Имаше идея за предварителен (вътрешен) вот за определяне на листите - нищо! На някои не им стана ясно, че ""парашутистите"" на челните места в листите са нежелани от избирателите и затова се гласува преференциално! Избирателят иска някой, който да представлява неговите проблеми, неговото населено място, който познава и при това е желателно лично, а не само от телевизора!",ImBlack,29.04.2026 (ср) 11:48:35,4,0,2026-06-11 23:33:13
mediapool.bg,https://www.mediapool.bg/izbori-2026-cat130.html,https://www.mediapool.bg/posledni-chasove-predi-finalnoto-reshenie-shte-se-raztsepi-li-pp-db-news382852.html,Последни часове преди финалното решение: Ще се разцепи ли ПП-ДБ,2026-04-28 18:31:07,,61,"Защо да нямат аргументи, Боряна? Имат. Ние с Вас сме най-силният аргумент. :) Не желаем да ги виждаме разпокъсани. Не желаем да са излъгали вота ни на парламентарните избори, когато сме гласували за единна формация. (Аз например съм гласувала за листа в София с водач Николай Денков, а съм от ДСБ.) Фактически с вота си ние сме легитимирали коалиционната формула. Ако това не разбират политиците от ПП и в частност Асен Василев, чиито интелектуални и волеви качества заслужават уважение, значи не стават за политици. :)",valentinа паumova,29.04.2026 (ср) 10:48:09,5,0,2026-06-11 23:33:13
mediapool.bg,https://www.mediapool.bg/izbori-2026-cat130.html,https://www.mediapool.bg/posledni-chasove-predi-finalnoto-reshenie-shte-se-raztsepi-li-pp-db-news382852.html,Последни часове преди финалното решение: Ще се разцепи ли ПП-ДБ,2026-04-28 18:31:07,,60,"Закривай тази шарлатанска секта! ,)",Мазен Кумунис,29.04.2026 (ср) 9:33:31,0,5,2026-06-11 23:33:13
mediapool.bg,https://www.mediapool.bg/izbori-2026-cat130.html,https://www.mediapool.bg/posledni-chasove-predi-finalnoto-reshenie-shte-se-raztsepi-li-pp-db-news382852.html,Последни часове преди финалното решение: Ще се разцепи ли ПП-ДБ,2026-04-28 18:31:07,,59,"Не е честно да е се решава на парламентарна група. Да България има повече представители. Правилният подход е лидерска среща. Но се опасявам че Мирчев и Божанов нямат достатъчно аргументи, а както знаем Василев всяка негова дума е пирон в стената. Все пак най- добре да останат еднни в НС, по начинт по който сме гласували за тях, иначе не виждам добри последици.",boriana,29.04.2026 (ср) 9:04:41,4,1,2026-06-11 23:33:13
mediapool.bg,https://www.mediapool.bg/izbori-2026-cat130.html,https://www.mediapool.bg/posledni-chasove-predi-finalnoto-reshenie-shte-se-raztsepi-li-pp-db-news382852.html,Последни часове преди финалното решение: Ще се разцепи ли ПП-ДБ,2026-04-28 18:31:07,,58,Хайде сега да коментираш и другите факти: 1. КОЙ заедно с орбан и фицо шантажираше ЕК за да може пУтЬю да получи дерогация през която да заобикаля нефтеното ембарго?; 2. КОЙ продължи да транZZитира гаZ дори след като гаZпром наруши всички договори?; 3. КОЙ всеки път е гласуваше срещу предоставянето на военна помощ на Украйна?; 4. КОЙ тормозеше и прогонваше украинските бежанци?; 5. КОЙ се хвърли да защитава имуществото на лукойл срещу законните действия на българското правителство по спасяванене на Нефтохим?,ABV,29.04.2026 (ср) 8:46:51,2,4,2026-06-11 23:33:13
mediapool.bg,https://www.mediapool.bg/izbori-2026-cat130.html,https://www.mediapool.bg/posledni-chasove-predi-finalnoto-reshenie-shte-se-raztsepi-li-pp-db-news382852.html,Последни часове преди финалното решение: Ще се разцепи ли ПП-ДБ,2026-04-28 18:31:07,,57,"Колкото и да манипулираш ДеБилно фактите истината е следната - изгонването на пУтинистанските агенти и събарянето на МОЧА се случи въпреки съпротивата на пУ/атков и са негова заслуга точно колкото изгряването на слънцето. Първото: стана след безпрецедентен натиск от американците да бъде разтурен центърът за координация на диверсии на територията на Балканите и дори цяла Европа; Второто: Събарянето на МОЧА беше предложено от кого? - Борисов и Пеевски, докато пУ/атков и лигльото рапър обикаляха медиите …Прочети целия коментар и твърдяха, че ""...не трябва да се събаря, трябва да се съхрани за иZториата!"". Трето: нима твърдиш, че Борисов и Габриел цели 9 месеца почтенно подкрепяха чуждо за тях правителство на мардата денков и когато дойде време за ротация провалиха собственото си...? Доста ДеБилно...",ABV,29.04.2026 (ср) 8:37:52,2,5,2026-06-11 23:33:13
mediapool.bg,https://www.mediapool.bg/izbori-2026-cat130.html,https://www.mediapool.bg/dsb-se-obyavi-protiv-razdelyaneto-na-pp-i-db-news382823.html,ДСБ се обяви против разделянето на ПП и ДБ,2026-04-28 12:28:16,,41,"дсб си дават сметка, че са само шета устати/гласовити хпра. Скоро и евродепутат не могат запрати.",dabedabe,30.04.2026 (чт) 6:49:54,0,0,2026-06-11 23:33:23
mediapool.bg,https://www.mediapool.bg/izbori-2026-cat130.html,https://www.mediapool.bg/dsb-se-obyavi-protiv-razdelyaneto-na-pp-i-db-news382823.html,ДСБ се обяви против разделянето на ПП и ДБ,2026-04-28 12:28:16,,40,Така става след разкопките в Търново !!!,БииПрасето,29.04.2026 (ср) 11:58:58,0,2,2026-06-11 23:33:23
mediapool.bg,https://www.mediapool.bg/izbori-2026-cat130.html,https://www.mediapool.bg/dsb-se-obyavi-protiv-razdelyaneto-na-pp-i-db-news382823.html,ДСБ се обяви против разделянето на ПП и ДБ,2026-04-28 12:28:16,,39,"""Новите Братушки"" нещо не могат да маршируват в такт !!! Сигурна на някой отворите са им по-охлабени !!! Имам един въпрос: - Дали телесно е увреждане ако разхлабен си отзад ? Зная че тук ще има доста хора които ще ми отговорят от опит!",БииПрасето,29.04.2026 (ср) 11:57:46,1,1,2026-06-11 23:33:23
mediapool.bg,https://www.mediapool.bg/izbori-2026-cat130.html,https://www.mediapool.bg/dsb-se-obyavi-protiv-razdelyaneto-na-pp-i-db-news382823.html,ДСБ се обяви против разделянето на ПП и ДБ,2026-04-28 12:28:16,,38,"Интересно как хора със знаме на чужда държава на профила си станаха най-големите капацитети по българска вътрешна политика. Вие си карайте със Зеленски, докато ви дойде акълът, пък ние тук сами ще преценим кой да си изберем за президент. Малко повече смирение не би ви навредило, вместо да размахвате пръст на нация, която ви помага.",Ravel,29.04.2026 (ср) 8:27:08,3,1,2026-06-11 23:33:23
mediapool.bg,https://www.mediapool.bg/izbori-2026-cat130.html,https://www.mediapool.bg/dsb-se-obyavi-protiv-razdelyaneto-na-pp-i-db-news382823.html,ДСБ се обяви против разделянето на ПП и ДБ,2026-04-28 12:28:16,,37,"Нело, Нело с това килийно образование, къде се буташ ? Марш в дупката от която си изпълзяла!",Кая,28.04.2026 (вт) 19:46:31,3,2,2026-06-11 23:33:23
mediapool.bg,https://www.mediapool.bg/izbori-2026-cat130.html,https://www.mediapool.bg/dsb-se-obyavi-protiv-razdelyaneto-na-pp-i-db-news382823.html,ДСБ се обяви против разделянето на ПП и ДБ,2026-04-28 12:28:16,,36,"ех, andrei, утре-вдругиден ще осъмнем:) Обаче Нейнски, хм...",dedomir,28.04.2026 (вт) 18:08:47,2,3,2026-06-11 23:33:23
mediapool.bg,https://www.mediapool.bg/izbori-2026-cat130.html,https://www.mediapool.bg/dsb-se-obyavi-protiv-razdelyaneto-na-pp-i-db-news382823.html,ДСБ се обяви против разделянето на ПП и ДБ,2026-04-28 12:28:16,,34,"на мене дедо ми е савецки генерал, бе ль*ль*о. Тва не ми пречи да имам нормален мозък. Почни сега лекция за Костов и оня институт по кво беше. Съберете се там и обмислете нови опорки на по няколко водки и още нещо",dedomir,28.04.2026 (вт) 17:33:55,1,2,2026-06-11 23:33:23
mediapool.bg,https://www.mediapool.bg/izbori-2026-cat130.html,https://www.mediapool.bg/dsb-se-obyavi-protiv-razdelyaneto-na-pp-i-db-news382823.html,ДСБ се обяви против разделянето на ПП и ДБ,2026-04-28 12:28:16,,33,"Тия работи ( "" наратива"", дето вика другарката neli от #24) - в ""Рашистки гласове"" на Явор Дачков. Как за толкова много години сте си все същите комуноченгета и как за толкова много години не си сменихте миризливата кухня!",valentinа паumova,28.04.2026 (вт) 17:29:33,3,2,2026-06-11 23:33:23
mediapool.bg,https://www.mediapool.bg/izbori-2026-cat130.html,https://www.mediapool.bg/dsb-se-obyavi-protiv-razdelyaneto-na-pp-i-db-news382823.html,ДСБ се обяви против разделянето на ПП и ДБ,2026-04-28 12:28:16,,32,"72% ОЛП при Ф.Д. Нарязахте 1-4 реактор. Продадохте Нефтохим на руснаците! Когато ви предупреждаваха да не го правите! От ПосолствоТО! АнглийскоТО! Отидоха на крака при надеТО! Костов, външната министърка и тоя като НСС ОДОБРИХА продажбата! Останалото продадохте на комунистите! Не премахнахте корумпираните от листите. /Петя Владимирова/ Издигнахте внука на ВКР генерал за кмет. Седяхте в скута на Пеевски, където опраскахте конституцията с Борисов. Заедно д Борисов и Пеевски ходите на килимчето в укро посолството за медали! За вашите медали България плаща МИЛИАРДИ! В заеми, които НИКОГА няма да се върнат!",т€еритория на Мики Маус,28.04.2026 (вт) 17:14:39,3,3,2026-06-11 23:33:23
